DATA,INVASORA,TIPO DE FOLHA,QUANTIDADE,PESO VERDE (g),PESO SECO (g),COLETA DA AMOSTRA,PLANTAÇÃO,PASTO,Nº DE QUADROS,ÁREA DO QUADRO (m²),ÁREA TOTAL (m²),ANO,PRESSÃO (hPa),TEMPERATURA MÉDIA (°C),TEMPERATURA MÁXIMA (°C),TEMPERATURA MÍNIMA (°C),UMIDADE RELATIVA (%),VELOCIDADE DO VENTO (m/s),DIREÇÃO DO VENTO (°),PRECIPITAÇÃO (mm),control_index,PROFUNDIDADE (cm),pH (H20),H+Al (cmolc/dm3),Al (cmolc/dm3),Ca (cmolc/dm3),Mg (cmolc/dm3),K (mg/dm3),P (mg/dm3),M.O. (dag/kg),SB (cmolc/dm3),CTC (cmolc/dm3),V (%),Sat.Al (%),B (mg/dm3),Zn (mg/dm3),Cu (mg/dm3),Mn (mg/dm3),Fe (mg/dm3),Ca/Mg (cmolc/dm3),Ca/K (cmolc/mg),Mg/K (cmolc/mg),Ca+Mg/K (cmolc/mg)
2020-09-16,erva moura,2.0,1,1.0,0.1,0.0,2.0,3.0,10.0,1.0,10.0,2020,935.1166667,22.97083333,24.1,21.92916667,50.875,2.375,106.8333333,0.0,334,2,5.7,8.25,0.3,2.3,0.33,28.0,4.3,34.9,2.7,10.95,24.7,10.0,0.05,0.6,0.8,7.8,18.8,6.97,0.08,0.01,0.09
2020-09-16,erva moura,2.0,1,1.0,0.1,0.0,2.0,3.0,10.0,1.0,10.0,2020,935.1166667,22.97083333,24.1,21.92916667,50.875,2.375,106.8333333,0.0,334,4,5.5,8.25,0.1,1.7,0.24,22.0,3.1,32.2,2.0,10.25,19.5,4.8,0.12,0.4,0.9,7.3,21.4,7.08,0.08,0.01,0.09
2020-09-16,erva moura,2.0,1,1.0,0.1,0.0,2.0,3.0,10.0,1.0,10.0,2020,935.1166667,22.97083333,24.1,21.92916667,50.875,2.375,106.8333333,0.0,334,6,5.3,7.92,0.2,1.12,0.15,12.0,1.7,28.2,1.3,9.22,14.1,13.3,0.12,0.5,0.8,4.7,14.6,7.48,0.09,0.01,0.11
2020-09-16,fedegoso,2.0,2,1.575,0.33,0.0,2.0,3.0,10.0,1.0,10.0,2020,935.1166667,22.97083333,24.1,21.92916667,50.875,2.375,106.8333333,0.0,335,0,5.4,8.58,0.2,3.2,0.63,60.0,27.0,43.0,3.98,12.56,31.7,4.8,0.19,2.8,0.8,15.4,20.1,5.08,0.05,0.01,0.06
2020-09-16,fedegoso,2.0,2,1.575,0.33,0.0,2.0,3.0,10.0,1.0,10.0,2020,935.1166667,22.97083333,24.1,21.92916667,50.875,2.375,106.8333333,0.0,335,2,5.7,8.25,0.3,2.3,0.33,28.0,4.3,34.9,2.7,10.95,24.7,10.0,0.05,0.6,0.8,7.8,18.8,6.97,0.08,0.01,0.09
2020-09-16,fedegoso,2.0,2,1.575,0.33,0.0,2.0,3.0,10.0,1.0,10.0,2020,935.1166667,22.97083333,24.1,21.92916667,50.875,2.375,106.8333333,0.0,335,4,5.5,8.25,0.1,1.7,0.24,22.0,3.1,32.2,2.0,10.25,19.5,4.8,0.12,0.4,0.9,7.3,21.4,7.08,0.08,0.01,0.09
2020-09-16,fedegoso,2.0,2,1.575,0.33,0.0,2.0,3.0,10.0,1.0,10.0,2020,935.1166667,22.97083333,24.1,21.92916667,50.875,2.375,106.8333333,0.0,335,6,5.3,7.92,0.2,1.12,0.15,12.0,1.7,28.2,1.3,9.22,14.1,13.3,0.12,0.5,0.8,4.7,14.6,7.48,0.09,0.01,0.11
2020-09-16,guanxuma,2.0,7,35.525,13.91,0.0,2.0,3.0,10.0,1.0,10.0,2020,935.1166667,22.97083333,24.1,21.92916667,50.875,2.375,106.8333333,0.0,336,0,5.4,8.58,0.2,3.2,0.63,60.0,27.0,43.0,3.98,12.56,31.7,4.8,0.19,2.8,0.8,15.4,20.1,5.08,0.05,0.01,0.06
2020-09-16,guanxuma,2.0,7,35.525,13.91,0.0,2.0,3.0,10.0,1.0,10.0,2020,935.1166667,22.97083333,24.1,21.92916667,50.875,2.375,106.8333333,0.0,336,2,5.7,8.25,0.3,2.3,0.33,28.0,4.3,34.9,2.7,10.95,24.7,10.0,0.05,0.6,0.8,7.8,18.8,6.97,0.08,0.01,0.09
2020-09-16,guanxuma,2.0,7,35.525,13.91,0.0,2.0,3.0,10.0,1.0,10.0,2020,935.1166667,22.97083333,24.1,21.92916667,50.875,2.375,106.8333333,0.0,336,4,5.5,8.25,0.1,1.7,0.24,22.0,3.1,32.2,2.0,10.25,19.5,4.8,0.12,0.4,0.9,7.3,21.4,7.08,0.08,0.01,0.09
2020-09-16,guanxuma,2.0,7,35.525,13.91,0.0,2.0,3.0,10.0,1.0,10.0,2020,935.1166667,22.97083333,24.1,21.92916667,50.875,2.375,106.8333333,0.0,336,6,5.3,7.92,0.2,1.12,0.15,12.0,1.7,28.2,1.3,9.22,14.1,13.3,0.12,0.5,0.8,4.7,14.6,7.48,0.09,0.01,0.11
2020-09-16,leiteiro,2.0,1,1.0,0.1,0.0,2.0,3.0,10.0,1.0,10.0,2020,935.1166667,22.97083333,24.1,21.92916667,50.875,2.375,106.8333333,0.0,337,0,5.4,8.58,0.2,3.2,0.63,60.0,27.0,43.0,3.98,12.56,31.7,4.8,0.19,2.8,0.8,15.4,20.1,5.08,0.05,0.01,0.06
2020-09-16,leiteiro,2.0,1,1.0,0.1,0.0,2.0,3.0,10.0,1.0,10.0,2020,935.1166667,22.97083333,24.1,21.92916667,50.875,2.375,106.8333333,0.0,337,2,5.7,8.25,0.3,2.3,0.33,28.0,4.3,34.9,2.7,10.95,24.7,10.0,0.05,0.6,0.8,7.8,18.8,6.97,0.08,0.01,0.09
2020-09-16,leiteiro,2.0,1,1.0,0.1,0.0,2.0,3.0,10.0,1.0,10.0,2020,935.1166667,22.97083333,24.1,21.92916667,50.875,2.375,106.8333333,0.0,337,4,5.5,8.25,0.1,1.7,0.24,22.0,3.1,32.2,2.0,10.25,19.5,4.8,0.12,0.4,0.9,7.3,21.4,7.08,0.08,0.01,0.09
2020-09-16,leiteiro,2.0,1,1.0,0.1,0.0,2.0,3.0,10.0,1.0,10.0,2020,935.1166667,22.97083333,24.1,21.92916667,50.875,2.375,106.8333333,0.0,337,6,5.3,7.92,0.2,1.12,0.15,12.0,1.7,28.2,1.3,9.22,14.1,13.3,0.12,0.5,0.8,4.7,14.6,7.48,0.09,0.01,0.11
2020-09-16,mamona,2.0,1,1.0,0.1,0.0,2.0,3.0,10.0,1.0,10.0,2020,935.1166667,22.97083333,24.1,21.92916667,50.875,2.375,106.8333333,0.0,338,0,5.4,8.58,0.2,3.2,0.63,60.0,27.0,43.0,3.98,12.56,31.7,4.8,0.19,2.8,0.8,15.4,20.1,5.08,0.05,0.01,0.06
2020-09-16,mamona,2.0,1,1.0,0.1,0.0,2.0,3.0,10.0,1.0,10.0,2020,935.1166667,22.97083333,24.1,21.92916667,50.875,2.375,106.8333333,0.0,338,2,5.7,8.25,0.3,2.3,0.33,28.0,4.3,34.9,2.7,10.95,24.7,10.0,0.05,0.6,0.8,7.8,18.8,6.97,0.08,0.01,0.09
2020-09-16,mamona,2.0,1,1.0,0.1,0.0,2.0,3.0,10.0,1.0,10.0,2020,935.1166667,22.97083333,24.1,21.92916667,50.875,2.375,106.8333333,0.0,338,4,5.5,8.25,0.1,1.7,0.24,22.0,3.1,32.2,2.0,10.25,19.5,4.8,0.12,0.4,0.9,7.3,21.4,7.08,0.08,0.01,0.09
2020-09-16,mamona,2.0,1,1.0,0.1,0.0,2.0,3.0,10.0,1.0,10.0,2020,935.1166667,22.97083333,24.1,21.92916667,50.875,2.375,106.8333333,0.0,338,6,5.3,7.92,0.2,1.12,0.15,12.0,1.7,28.2,1.3,9.22,14.1,13.3,0.12,0.5,0.8,4.7,14.6,7.48,0.09,0.01,0.11
2020-09-16,mentrasto,2.0,1,1.0,0.1,0.0,2.0,3.0,10.0,1.0,10.0,2020,935.1166667,22.97083333,24.1,21.92916667,50.875,2.375,106.8333333,0.0,339,0,5.4,8.58,0.2,3.2,0.63,60.0,27.0,43.0,3.98,12.56,31.7,4.8,0.19,2.8,0.8,15.4,20.1,5.08,0.05,0.01,0.06
2020-09-16,mentrasto,2.0,1,1.0,0.1,0.0,2.0,3.0,10.0,1.0,10.0,2020,935.1166667,22.97083333,24.1,21.92916667,50.875,2.375,106.8333333,0.0,339,2,5.7,8.25,0.3,2.3,0.33,28.0,4.3,34.9,2.7,10.95,24.7,10.0,0.05,0.6,0.8,7.8,18.8,6.97,0.08,0.01,0.09
2020-09-16,mentrasto,2.0,1,1.0,0.1,0.0,2.0,3.0,10.0,1.0,10.0,2020,935.1166667,22.97083333,24.1,21.92916667,50.875,2.375,106.8333333,0.0,339,4,5.5,8.25,0.1,1.7,0.24,22.0,3.1,32.2,2.0,10.25,19.5,4.8,0.12,0.4,0.9,7.3,21.4,7.08,0.08,0.01,0.09
2020-09-16,mentrasto,2.0,1,1.0,0.1,0.0,2.0,3.0,10.0,1.0,10.0,2020,935.1166667,22.97083333,24.1,21.92916667,50.875,2.375,106.8333333,0.0,339,6,5.3,7.92,0.2,1.12,0.15,12.0,1.7,28.2,1.3,9.22,14.1,13.3,0.12,0.5,0.8,4.7,14.6,7.48,0.09,0.01,0.11
2020-09-16,serralha,2.0,1,1.0,0.1,0.0,2.0,3.0,10.0,1.0,10.0,2020,935.1166667,22.97083333,24.1,21.92916667,50.875,2.375,106.8333333,0.0,340,0,5.4,8.58,0.2,3.2,0.63,60.0,27.0,43.0,3.98,12.56,31.7,4.8,0.19,2.8,0.8,15.4,20.1,5.08,0.05,0.01,0.06
2020-09-16,serralha,2.0,1,1.0,0.1,0.0,2.0,3.0,10.0,1.0,10.0,2020,935.1166667,22.97083333,24.1,21.92916667,50.875,2.375,106.8333333,0.0,340,2,5.7,8.25,0.3,2.3,0.33,28.0,4.3,34.9,2.7,10.95,24.7,10.0,0.05,0.6,0.8,7.8,18.8,6.97,0.08,0.01,0.09
2020-09-16,serralha,2.0,1,1.0,0.1,0.0,2.0,3.0,10.0,1.0,10.0,2020,935.1166667,22.97083333,24.1,21.92916667,50.875,2.375,106.8333333,0.0,340,4,5.5,8.25,0.1,1.7,0.24,22.0,3.1,32.2,2.0,10.25,19.5,4.8,0.12,0.4,0.9,7.3,21.4,7.08,0.08,0.01,0.09
2020-09-16,serralha,2.0,1,1.0,0.1,0.0,2.0,3.0,10.0,1.0,10.0,2020,935.1166667,22.97083333,24.1,21.92916667,50.875,2.375,106.8333333,0.0,340,6,5.3,7.92,0.2,1.12,0.15,12.0,1.7,28.2,1.3,9.22,14.1,13.3,0.12,0.5,0.8,4.7,14.6,7.48,0.09,0.01,0.11
2020-09-16,sorgo selvagem,1.0,1,1.0,0.1,0.0,2.0,3.0,10.0,1.0,10.0,2020,935.1166667,22.97083333,24.1,21.92916667,50.875,2.375,106.8333333,0.0,341,0,5.4,8.58,0.2,3.2,0.63,60.0,27.0,43.0,3.98,12.56,31.7,4.8,0.19,2.8,0.8,15.4,20.1,5.08,0.05,0.01,0.06
2020-09-16,sorgo selvagem,1.0,1,1.0,0.1,0.0,2.0,3.0,10.0,1.0,10.0,2020,935.1166667,22.97083333,24.1,21.92916667,50.875,2.375,106.8333333,0.0,341,2,5.7,8.25,0.3,2.3,0.33,28.0,4.3,34.9,2.7,10.95,24.7,10.0,0.05,0.6,0.8,7.8,18.8,6.97,0.08,0.01,0.09
2020-09-16,sorgo selvagem,1.0,1,1.0,0.1,0.0,2.0,3.0,10.0,1.0,10.0,2020,935.1166667,22.97083333,24.1,21.92916667,50.875,2.375,106.8333333,0.0,341,4,5.5,8.25,0.1,1.7,0.24,22.0,3.1,32.2,2.0,10.25,19.5,4.8,0.12,0.4,0.9,7.3,21.4,7.08,0.08,0.01,0.09
2020-09-16,sorgo selvagem,1.0,1,1.0,0.1,0.0,2.0,3.0,10.0,1.0,10.0,2020,935.1166667,22.97083333,24.1,21.92916667,50.875,2.375,106.8333333,0.0,341,6,5.3,7.92,0.2,1.12,0.15,12.0,1.7,28.2,1.3,9.22,14.1,13.3,0.12,0.5,0.8,4.7,14.6,7.48,0.09,0.01,0.11
2020-09-16,trapoeraba,1.0,1,1.0,0.1,0.0,2.0,3.0,10.0,1.0,10.0,2020,935.1166667,22.97083333,24.1,21.92916667,50.875,2.375,106.8333333,0.0,342,0,5.4,8.58,0.2,3.2,0.63,60.0,27.0,43.0,3.98,12.56,31.7,4.8,0.19,2.8,0.8,15.4,20.1,5.08,0.05,0.01,0.06
2020-09-16,trapoeraba,1.0,1,1.0,0.1,0.0,2.0,3.0,10.0,1.0,10.0,2020,935.1166667,22.97083333,24.1,21.92916667,50.875,2.375,106.8333333,0.0,342,2,5.7,8.25,0.3,2.3,0.33,28.0,4.3,34.9,2.7,10.95,24.7,10.0,0.05,0.6,0.8,7.8,18.8,6.97,0.08,0.01,0.09
2020-09-16,trapoeraba,1.0,1,1.0,0.1,0.0,2.0,3.0,10.0,1.0,10.0,2020,935.1166667,22.97083333,24.1,21.92916667,50.875,2.375,106.8333333,0.0,342,4,5.5,8.25,0.1,1.7,0.24,22.0,3.1,32.2,2.0,10.25,19.5,4.8,0.12,0.4,0.9,7.3,21.4,7.08,0.08,0.01,0.09
2020-09-16,trapoeraba,1.0,1,1.0,0.1,0.0,2.0,3.0,10.0,1.0,10.0,2020,935.1166667,22.97083333,24.1,21.92916667,50.875,2.375,106.8333333,0.0,342,6,5.3,7.92,0.2,1.12,0.15,12.0,1.7,28.2,1.3,9.22,14.1,13.3,0.12,0.5,0.8,4.7,14.6,7.48,0.09,0.01,0.11
2020-02-28,assa-peixe,2.0,1,1.0,0.1,2.0,8.0,4.0,10.0,1.0,10.0,2020,932.6958333,22.74583333,23.32083333,22.24583333,89.25,1.620833333,168.4166667,14.2,271,0,5.4,9.57,0.4,2.14,0.34,55.0,18.2,45.7,2.62,12.19,21.5,13.2,0.12,1.5,1.0,13.0,32.0,6.29,0.04,0.01,0.05
2020-02-28,assa-peixe,2.0,1,1.0,0.1,2.0,8.0,4.0,10.0,1.0,10.0,2020,932.6958333,22.74583333,23.32083333,22.24583333,89.25,1.620833333,168.4166667,14.2,271,2,5.3,9.57,0.6,1.84,0.25,31.0,6.8,39.0,2.17,11.74,18.5,21.7,0.12,0.8,1.0,11.5,31.0,7.36,0.06,0.01,0.07
2020-02-28,assa-peixe,2.0,1,1.0,0.1,2.0,8.0,4.0,10.0,1.0,10.0,2020,932.6958333,22.74583333,23.32083333,22.24583333,89.25,1.620833333,168.4166667,14.2,271,4,5.2,9.57,0.8,1.45,0.16,23.0,4.5,36.3,1.67,11.24,14.9,32.4,0.12,0.5,0.9,8.2,31.3,9.06,0.06,0.01,0.07
2020-02-28,assa-peixe,2.0,1,1.0,0.1,2.0,8.0,4.0,10.0,1.0,10.0,2020,932.6958333,22.74583333,23.32083333,22.24583333,89.25,1.620833333,168.4166667,14.2,271,6,5.2,8.58,0.8,1.24,0.11,13.0,2.5,29.6,1.38,9.96,13.9,36.7,0.05,0.4,0.8,6.7,21.9,11.27,0.1,0.01,0.1
2020-02-28,buva,2.0,1,1.0,0.1,2.0,8.0,4.0,10.0,1.0,10.0,2020,932.6958333,22.74583333,23.32083333,22.24583333,89.25,1.620833333,168.4166667,14.2,272,0,5.4,9.57,0.4,2.14,0.34,55.0,18.2,45.7,2.62,12.19,21.5,13.2,0.12,1.5,1.0,13.0,32.0,6.29,0.04,0.01,0.05
2020-02-28,buva,2.0,1,1.0,0.1,2.0,8.0,4.0,10.0,1.0,10.0,2020,932.6958333,22.74583333,23.32083333,22.24583333,89.25,1.620833333,168.4166667,14.2,272,2,5.3,9.57,0.6,1.84,0.25,31.0,6.8,39.0,2.17,11.74,18.5,21.7,0.12,0.8,1.0,11.5,31.0,7.36,0.06,0.01,0.07
2020-02-28,buva,2.0,1,1.0,0.1,2.0,8.0,4.0,10.0,1.0,10.0,2020,932.6958333,22.74583333,23.32083333,22.24583333,89.25,1.620833333,168.4166667,14.2,272,4,5.2,9.57,0.8,1.45,0.16,23.0,4.5,36.3,1.67,11.24,14.9,32.4,0.12,0.5,0.9,8.2,31.3,9.06,0.06,0.01,0.07
2020-02-28,buva,2.0,1,1.0,0.1,2.0,8.0,4.0,10.0,1.0,10.0,2020,932.6958333,22.74583333,23.32083333,22.24583333,89.25,1.620833333,168.4166667,14.2,272,6,5.2,8.58,0.8,1.24,0.11,13.0,2.5,29.6,1.38,9.96,13.9,36.7,0.05,0.4,0.8,6.7,21.9,11.27,0.1,0.01,0.1
2020-02-28,caruru,2.0,1,1.0,0.1,2.0,8.0,4.0,10.0,1.0,10.0,2020,932.6958333,22.74583333,23.32083333,22.24583333,89.25,1.620833333,168.4166667,14.2,273,0,5.4,9.57,0.4,2.14,0.34,55.0,18.2,45.7,2.62,12.19,21.5,13.2,0.12,1.5,1.0,13.0,32.0,6.29,0.04,0.01,0.05
2020-02-28,caruru,2.0,1,1.0,0.1,2.0,8.0,4.0,10.0,1.0,10.0,2020,932.6958333,22.74583333,23.32083333,22.24583333,89.25,1.620833333,168.4166667,14.2,273,2,5.3,9.57,0.6,1.84,0.25,31.0,6.8,39.0,2.17,11.74,18.5,21.7,0.12,0.8,1.0,11.5,31.0,7.36,0.06,0.01,0.07
2020-02-28,caruru,2.0,1,1.0,0.1,2.0,8.0,4.0,10.0,1.0,10.0,2020,932.6958333,22.74583333,23.32083333,22.24583333,89.25,1.620833333,168.4166667,14.2,273,4,5.2,9.57,0.8,1.45,0.16,23.0,4.5,36.3,1.67,11.24,14.9,32.4,0.12,0.5,0.9,8.2,31.3,9.06,0.06,0.01,0.07
2020-02-28,caruru,2.0,1,1.0,0.1,2.0,8.0,4.0,10.0,1.0,10.0,2020,932.6958333,22.74583333,23.32083333,22.24583333,89.25,1.620833333,168.4166667,14.2,273,6,5.2,8.58,0.8,1.24,0.11,13.0,2.5,29.6,1.38,9.96,13.9,36.7,0.05,0.4,0.8,6.7,21.9,11.27,0.1,0.01,0.1
2020-02-28,corda de viola,2.0,11,4.0,1.6,2.0,8.0,4.0,10.0,1.0,10.0,2020,932.6958333,22.74583333,23.32083333,22.24583333,89.25,1.620833333,168.4166667,14.2,274,0,5.4,9.57,0.4,2.14,0.34,55.0,18.2,45.7,2.62,12.19,21.5,13.2,0.12,1.5,1.0,13.0,32.0,6.29,0.04,0.01,0.05
2020-02-28,corda de viola,2.0,11,4.0,1.6,2.0,8.0,4.0,10.0,1.0,10.0,2020,932.6958333,22.74583333,23.32083333,22.24583333,89.25,1.620833333,168.4166667,14.2,274,2,5.3,9.57,0.6,1.84,0.25,31.0,6.8,39.0,2.17,11.74,18.5,21.7,0.12,0.8,1.0,11.5,31.0,7.36,0.06,0.01,0.07
2020-02-28,corda de viola,2.0,11,4.0,1.6,2.0,8.0,4.0,10.0,1.0,10.0,2020,932.6958333,22.74583333,23.32083333,22.24583333,89.25,1.620833333,168.4166667,14.2,274,4,5.2,9.57,0.8,1.45,0.16,23.0,4.5,36.3,1.67,11.24,14.9,32.4,0.12,0.5,0.9,8.2,31.3,9.06,0.06,0.01,0.07
2020-02-28,corda de viola,2.0,11,4.0,1.6,2.0,8.0,4.0,10.0,1.0,10.0,2020,932.6958333,22.74583333,23.32083333,22.24583333,89.25,1.620833333,168.4166667,14.2,274,6,5.2,8.58,0.8,1.24,0.11,13.0,2.5,29.6,1.38,9.96,13.9,36.7,0.05,0.4,0.8,6.7,21.9,11.27,0.1,0.01,0.1
2020-02-28,cordão de frade,2.0,1,1.0,0.1,2.0,8.0,4.0,10.0,1.0,10.0,2020,932.6958333,22.74583333,23.32083333,22.24583333,89.25,1.620833333,168.4166667,14.2,275,0,5.4,9.57,0.4,2.14,0.34,55.0,18.2,45.7,2.62,12.19,21.5,13.2,0.12,1.5,1.0,13.0,32.0,6.29,0.04,0.01,0.05
2020-02-28,cordão de frade,2.0,1,1.0,0.1,2.0,8.0,4.0,10.0,1.0,10.0,2020,932.6958333,22.74583333,23.32083333,22.24583333,89.25,1.620833333,168.4166667,14.2,275,2,5.3,9.57,0.6,1.84,0.25,31.0,6.8,39.0,2.17,11.74,18.5,21.7,0.12,0.8,1.0,11.5,31.0,7.36,0.06,0.01,0.07
2020-02-28,cordão de frade,2.0,1,1.0,0.1,2.0,8.0,4.0,10.0,1.0,10.0,2020,932.6958333,22.74583333,23.32083333,22.24583333,89.25,1.620833333,168.4166667,14.2,275,4,5.2,9.57,0.8,1.45,0.16,23.0,4.5,36.3,1.67,11.24,14.9,32.4,0.12,0.5,0.9,8.2,31.3,9.06,0.06,0.01,0.07
2020-02-28,cordão de frade,2.0,1,1.0,0.1,2.0,8.0,4.0,10.0,1.0,10.0,2020,932.6958333,22.74583333,23.32083333,22.24583333,89.25,1.620833333,168.4166667,14.2,275,6,5.2,8.58,0.8,1.24,0.11,13.0,2.5,29.6,1.38,9.96,13.9,36.7,0.05,0.4,0.8,6.7,21.9,11.27,0.1,0.01,0.1
2020-02-28,erva de santa luzia,2.0,2,1.575,0.63,2.0,8.0,4.0,10.0,1.0,10.0,2020,932.6958333,22.74583333,23.32083333,22.24583333,89.25,1.620833333,168.4166667,14.2,276,0,5.4,9.57,0.4,2.14,0.34,55.0,18.2,45.7,2.62,12.19,21.5,13.2,0.12,1.5,1.0,13.0,32.0,6.29,0.04,0.01,0.05
2020-02-28,erva de santa luzia,2.0,2,1.575,0.63,2.0,8.0,4.0,10.0,1.0,10.0,2020,932.6958333,22.74583333,23.32083333,22.24583333,89.25,1.620833333,168.4166667,14.2,276,2,5.3,9.57,0.6,1.84,0.25,31.0,6.8,39.0,2.17,11.74,18.5,21.7,0.12,0.8,1.0,11.5,31.0,7.36,0.06,0.01,0.07
2020-02-28,erva de santa luzia,2.0,2,1.575,0.63,2.0,8.0,4.0,10.0,1.0,10.0,2020,932.6958333,22.74583333,23.32083333,22.24583333,89.25,1.620833333,168.4166667,14.2,276,4,5.2,9.57,0.8,1.45,0.16,23.0,4.5,36.3,1.67,11.24,14.9,32.4,0.12,0.5,0.9,8.2,31.3,9.06,0.06,0.01,0.07
2020-02-28,erva de santa luzia,2.0,2,1.575,0.63,2.0,8.0,4.0,10.0,1.0,10.0,2020,932.6958333,22.74583333,23.32083333,22.24583333,89.25,1.620833333,168.4166667,14.2,276,6,5.2,8.58,0.8,1.24,0.11,13.0,2.5,29.6,1.38,9.96,13.9,36.7,0.05,0.4,0.8,6.7,21.9,11.27,0.1,0.01,0.1
2020-02-28,erva de touro,2.0,1,1.0,0.1,2.0,8.0,4.0,10.0,1.0,10.0,2020,932.6958333,22.74583333,23.32083333,22.24583333,89.25,1.620833333,168.4166667,14.2,277,0,5.4,9.57,0.4,2.14,0.34,55.0,18.2,45.7,2.62,12.19,21.5,13.2,0.12,1.5,1.0,13.0,32.0,6.29,0.04,0.01,0.05
2020-02-28,erva de touro,2.0,1,1.0,0.1,2.0,8.0,4.0,10.0,1.0,10.0,2020,932.6958333,22.74583333,23.32083333,22.24583333,89.25,1.620833333,168.4166667,14.2,277,2,5.3,9.57,0.6,1.84,0.25,31.0,6.8,39.0,2.17,11.74,18.5,21.7,0.12,0.8,1.0,11.5,31.0,7.36,0.06,0.01,0.07
2020-02-28,erva de touro,2.0,1,1.0,0.1,2.0,8.0,4.0,10.0,1.0,10.0,2020,932.6958333,22.74583333,23.32083333,22.24583333,89.25,1.620833333,168.4166667,14.2,277,4,5.2,9.57,0.8,1.45,0.16,23.0,4.5,36.3,1.67,11.24,14.9,32.4,0.12,0.5,0.9,8.2,31.3,9.06,0.06,0.01,0.07
2020-02-28,erva de touro,2.0,1,1.0,0.1,2.0,8.0,4.0,10.0,1.0,10.0,2020,932.6958333,22.74583333,23.32083333,22.24583333,89.25,1.620833333,168.4166667,14.2,277,6,5.2,8.58,0.8,1.24,0.11,13.0,2.5,29.6,1.38,9.96,13.9,36.7,0.05,0.4,0.8,6.7,21.9,11.27,0.1,0.01,0.1
2020-02-28,fedegoso,2.0,2,2.45,0.6799999999999999,2.0,8.0,4.0,10.0,1.0,10.0,2020,932.6958333,22.74583333,23.32083333,22.24583333,89.25,1.620833333,168.4166667,14.2,278,0,5.4,9.57,0.4,2.14,0.34,55.0,18.2,45.7,2.62,12.19,21.5,13.2,0.12,1.5,1.0,13.0,32.0,6.29,0.04,0.01,0.05
2020-02-28,fedegoso,2.0,2,2.45,0.6799999999999999,2.0,8.0,4.0,10.0,1.0,10.0,2020,932.6958333,22.74583333,23.32083333,22.24583333,89.25,1.620833333,168.4166667,14.2,278,2,5.3,9.57,0.6,1.84,0.25,31.0,6.8,39.0,2.17,11.74,18.5,21.7,0.12,0.8,1.0,11.5,31.0,7.36,0.06,0.01,0.07
2020-02-28,fedegoso,2.0,2,2.45,0.6799999999999999,2.0,8.0,4.0,10.0,1.0,10.0,2020,932.6958333,22.74583333,23.32083333,22.24583333,89.25,1.620833333,168.4166667,14.2,278,4,5.2,9.57,0.8,1.45,0.16,23.0,4.5,36.3,1.67,11.24,14.9,32.4,0.12,0.5,0.9,8.2,31.3,9.06,0.06,0.01,0.07
2020-02-28,fedegoso,2.0,2,2.45,0.6799999999999999,2.0,8.0,4.0,10.0,1.0,10.0,2020,932.6958333,22.74583333,23.32083333,22.24583333,89.25,1.620833333,168.4166667,14.2,278,6,5.2,8.58,0.8,1.24,0.11,13.0,2.5,29.6,1.38,9.96,13.9,36.7,0.05,0.4,0.8,6.7,21.9,11.27,0.1,0.01,0.1
2020-02-28,guanxuma,2.0,1,1.0,0.1,2.0,8.0,4.0,10.0,1.0,10.0,2020,932.6958333,22.74583333,23.32083333,22.24583333,89.25,1.620833333,168.4166667,14.2,279,0,5.4,9.57,0.4,2.14,0.34,55.0,18.2,45.7,2.62,12.19,21.5,13.2,0.12,1.5,1.0,13.0,32.0,6.29,0.04,0.01,0.05
2020-02-28,guanxuma,2.0,1,1.0,0.1,2.0,8.0,4.0,10.0,1.0,10.0,2020,932.6958333,22.74583333,23.32083333,22.24583333,89.25,1.620833333,168.4166667,14.2,279,2,5.3,9.57,0.6,1.84,0.25,31.0,6.8,39.0,2.17,11.74,18.5,21.7,0.12,0.8,1.0,11.5,31.0,7.36,0.06,0.01,0.07
2020-02-28,guanxuma,2.0,1,1.0,0.1,2.0,8.0,4.0,10.0,1.0,10.0,2020,932.6958333,22.74583333,23.32083333,22.24583333,89.25,1.620833333,168.4166667,14.2,279,4,5.2,9.57,0.8,1.45,0.16,23.0,4.5,36.3,1.67,11.24,14.9,32.4,0.12,0.5,0.9,8.2,31.3,9.06,0.06,0.01,0.07
2020-02-28,guanxuma,2.0,1,1.0,0.1,2.0,8.0,4.0,10.0,1.0,10.0,2020,932.6958333,22.74583333,23.32083333,22.24583333,89.25,1.620833333,168.4166667,14.2,279,6,5.2,8.58,0.8,1.24,0.11,13.0,2.5,29.6,1.38,9.96,13.9,36.7,0.05,0.4,0.8,6.7,21.9,11.27,0.1,0.01,0.1
2020-02-28,leiteiro,2.0,2,2.0,0.2,2.0,8.0,4.0,10.0,1.0,10.0,2020,932.6958333,22.74583333,23.32083333,22.24583333,89.25,1.620833333,168.4166667,14.2,280,0,5.4,9.57,0.4,2.14,0.34,55.0,18.2,45.7,2.62,12.19,21.5,13.2,0.12,1.5,1.0,13.0,32.0,6.29,0.04,0.01,0.05
2020-02-28,leiteiro,2.0,2,2.0,0.2,2.0,8.0,4.0,10.0,1.0,10.0,2020,932.6958333,22.74583333,23.32083333,22.24583333,89.25,1.620833333,168.4166667,14.2,280,2,5.3,9.57,0.6,1.84,0.25,31.0,6.8,39.0,2.17,11.74,18.5,21.7,0.12,0.8,1.0,11.5,31.0,7.36,0.06,0.01,0.07
